Section_code,Division_code,Group_code,Class_code,Item_code,,,,,,Section_name,Division_name,Group_name,Class_name,Item_name
SECTION P,85,851,8510,85101,1,1,1,,,EDUCATION,EDUCATION,PRE-PRIMARY AND PRIMARY EDUCATION,Pre-Primary and Primary Education,Nurseries and kindergartens
SECTION P,85,851,8510,85102,1,1,1,,,EDUCATION,EDUCATION,PRE-PRIMARY AND PRIMARY EDUCATION,Pre-Primary and Primary Education,Primary schools
SECTION P,85,851,8510,85103,1,1,1,,,EDUCATION,EDUCATION,PRE-PRIMARY AND PRIMARY EDUCATION,Pre-Primary and Primary Education,International and foreign system schools (pre-primary and primary)
SECTION P,85,851,8510,85104,1,1,1,,,EDUCATION,EDUCATION,PRE-PRIMARY AND PRIMARY EDUCATION,Pre-Primary and Primary Education,Schools for students with special educational needs (pre-primary and primary)
SECTION P,85,852,8521,85211,1,1,1,,,EDUCATION,EDUCATION,SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION,General Secondary and Post-Secondary Non-Tertiary Education,Secondary schools
SECTION P,85,852,8521,85212,1,1,1,,,EDUCATION,EDUCATION,SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION,General Secondary and Post-Secondary Non-Tertiary Education,Junior colleges and centralised pre-university institutes (post-secondary non-tertiary)
SECTION P,85,852,8521,85213,1,1,1,,,EDUCATION,EDUCATION,SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION,General Secondary and Post-Secondary Non-Tertiary Education,International and foreign system schools (secondary and post-secondary non-tertiary)
SECTION P,85,852,8521,85214,1,1,1,,,EDUCATION,EDUCATION,SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION,General Secondary and Post-Secondary Non-Tertiary Education,Schools for students with special educational needs (secondary and post-secondary non-tertiary)
SECTION P,85,852,8521,85215,1,1,1,,,EDUCATION,EDUCATION,SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION,General Secondary and Post-Secondary Non-Tertiary Education,Commercial schools offering general secondary and post-secondary non-tertiary education programmes
SECTION P,85,852,8522,85220,1,1,1,,,EDUCATION,EDUCATION,SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION,Technical and Vocational (Secondary and Post-Secondary Non-Tertiary) Education,Technical and vocational secondary and post-secondary non-tertiary education
SECTION P,85,853,8530,85301,1,1,1,,,EDUCATION,EDUCATION,HIGHER EDUCATION,Higher Education,Polytechnics
SECTION P,85,853,8530,85302,1,1,1,,,EDUCATION,EDUCATION,HIGHER EDUCATION,Higher Education,Universities
SECTION P,85,853,8530,85303,1,1,1,,,EDUCATION,EDUCATION,HIGHER EDUCATION,Higher Education,Teachers' training institute
SECTION P,85,853,8530,85304,1,1,1,,,EDUCATION,EDUCATION,HIGHER EDUCATION,Higher Education,Commercial schools offering higher education programmes
SECTION P,85,854,8541,85410,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Sports and Recreation Education,Sports and recreation instruction
SECTION P,85,854,8542,85420,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Cultural Education (Non-Academic),"Music, dancing, art, speech and drama instruction"
SECTION P,85,854,8549,85491,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Education n.e.c.,Corporate training services and motivational course providers
SECTION P,85,854,8549,85492,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Education n.e.c.,Language instruction
SECTION P,85,854,8549,85493,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Education n.e.c.,Driving instruction
SECTION P,85,854,8549,85494,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Education n.e.c.,"Academic tutoring services (e.g. tuition centres, private tutoring services)"
SECTION P,85,854,8549,85495,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Education n.e.c.,Maritime education and training
SECTION P,85,854,8549,85499,1,1,1,,,EDUCATION,EDUCATION,OTHER EDUCATION,Education n.e.c.,Other education n.e.c.
SECTION P,85,855,8550,85501,1,1,1,,,EDUCATION,EDUCATION,EDUCATIONAL SUPPORT SERVICES,Educational Support Services,Student recruitment agencies
SECTION P,85,855,8550,85502,1,1,1,,,EDUCATION,EDUCATION,EDUCATIONAL SUPPORT SERVICES,Educational Support Services,Examination and accreditation agencies for education services
SECTION P,85,855,8550,85509,1,1,1,,,EDUCATION,EDUCATION,EDUCATIONAL SUPPORT SERVICES,Educational Support Services,Educational support services n.e.c. (e.g. tuition matching services)
SECTION Q,86,861,8610,86101,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,HOSPITAL ACTIVITIES,Hospital Activities,Acute hospitals
SECTION Q,86,861,8610,86102,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,HOSPITAL ACTIVITIES,Hospital Activities,Community hospitals
SECTION Q,86,861,8610,86109,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,HOSPITAL ACTIVITIES,Hospital Activities,Other hospitals n.e.c. (e.g. psychiatric hospital)
SECTION Q,86,862,8620,86201,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,MEDICAL AND DENTAL PRACTICE ACTIVITIES,Medical and Dental Practice Activities,Clinics and other general medical services (Western)
SECTION Q,86,862,8620,86202,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,MEDICAL AND DENTAL PRACTICE ACTIVITIES,Medical and Dental Practice Activities,Clinics and other general medical services (Non-Western)
SECTION Q,86,862,8620,86203,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,MEDICAL AND DENTAL PRACTICE ACTIVITIES,Medical and Dental Practice Activities,Specialised medical services (including day surgical centres)
SECTION Q,86,862,8620,86204,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,MEDICAL AND DENTAL PRACTICE ACTIVITIES,Medical and Dental Practice Activities,Dental services
SECTION Q,86,869,8690,86901,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,OTHER HEALTH SERVICES,Other Health Services,Medical laboratories (e.g. blood analysis laboratories)
SECTION Q,86,869,8690,86902,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,OTHER HEALTH SERVICES,Other Health Services,Medical diagnostic imaging centres (e.g. X-ray services)
SECTION Q,86,869,8690,86903,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,OTHER HEALTH SERVICES,Other Health Services,Ambulance and medical evacuation services
SECTION Q,86,869,8690,86904,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,OTHER HEALTH SERVICES,Other Health Services,Home healthcare services
SECTION Q,86,869,8690,86905,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,OTHER HEALTH SERVICES,Other Health Services,Dialysis services
SECTION Q,86,869,8690,86909,1,1,1,,,HEALTH AND SOCIAL SERVICES,HEALTH SERVICES,OTHER HEALTH SERVICES,Other Health Services,"Other health services n.e.c. (e.g. physiotherapy, chiropractic, speech therapy)"
SECTION Q,87,870,8701,87010,1,1,1,,,HEALTH AND SOCIAL SERVICES,RESIDENTIAL CARE SERVICES,RESIDENTIAL CARE SERVICES,Residential Nursing Care Facilities,Nursing and personal care facilities (including nursing homes and hospices)
SECTION Q,87,870,8702,87021,1,1,1,,,HEALTH AND SOCIAL SERVICES,RESIDENTIAL CARE SERVICES,RESIDENTIAL CARE SERVICES,Other Residential Care Services,Residential care services for the elderly (e.g. home for the aged)
SECTION Q,87,870,8702,87022,1,1,1,,,HEALTH AND SOCIAL SERVICES,RESIDENTIAL CARE SERVICES,RESIDENTIAL CARE SERVICES,Other Residential Care Services,"Residential care services for children (e.g. children’s homes, orphanages)"
SECTION Q,87,870,8702,87029,1,1,1,,,HEALTH AND SOCIAL SERVICES,RESIDENTIAL CARE SERVICES,RESIDENTIAL CARE SERVICES,Other Residential Care Services,"Other residential care services n.e.c. (e.g. crisis shelters, halfway houses for substance abusers, residential care services for the physically disabled, intellectually disabled and community mental health patients, etc)"
SECTION Q,88,881,8810,88101,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,SOCIAL SERVICES WITHOUT ACCOMMODATION FOR THE ELDERLY AND DISABLED,Social Services Without Accommodation for the Elderly and Disabled,"Social services for the elderly (e.g. befriender services, meal services, drop-in centres)"
SECTION Q,88,881,8810,88102,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,SOCIAL SERVICES WITHOUT ACCOMMODATION FOR THE ELDERLY AND DISABLED,Social Services Without Accommodation for the Elderly and Disabled,Social services for persons with disabilities (e.g. day care centres for persons with disabilities)
SECTION Q,88,889,8891,88911,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,"Social Services Without Accommodation for Children, Youth and Families",Child care services for pre-school children (including infant care services)
SECTION Q,88,889,8891,88912,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,"Social Services Without Accommodation for Children, Youth and Families","Child/Student care services for school-going children (e.g. before and after-school care centres, student care centres)"
SECTION Q,88,889,8891,88913,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,"Social Services Without Accommodation for Children, Youth and Families","Social services for children and youths (e.g. youth outreach services, adoption services)"
SECTION Q,88,889,8891,88919,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,"Social Services Without Accommodation for Children, Youth and Families","Social services without accommodation for children, youth and families n.e.c."
SECTION Q,88,889,8892,88921,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,Community Activities,"Community centres/clubs, community development councils and related activities"
SECTION Q,88,889,8892,88922,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,Community Activities,Residents' committees and residential associations (including citizens' consultative committees)
SECTION Q,88,889,8892,88929,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,Community Activities,Community activities n.e.c.
SECTION Q,88,889,8899,88991,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,Social Services Without Accommodation n.e.c.,Job training and vocational rehabilitation services
SECTION Q,88,889,8899,88992,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,Social Services Without Accommodation n.e.c.,Charitable and other supporting activities aimed at humanitarian work
SECTION Q,88,889,8899,88999,1,1,1,,,HEALTH AND SOCIAL SERVICES,SOCIAL SERVICES WITHOUT ACCOMMODATION,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION,Social Services Without Accommodation n.e.c.,Other social services without accommodation n.e.c.
SECTION R,90,900,9000,90001,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","Creative, Arts and Entertainment Activities","Production of live theatrical presentations (e.g. stage plays, musicals and theatre productions)"
SECTION R,90,900,9000,90002,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","Creative, Arts and Entertainment Activities",Performing arts venue operation
SECTION R,90,900,9000,90003,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","Creative, Arts and Entertainment Activities","Operas, wayang and puppet shows"
SECTION R,90,900,9000,90004,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","Creative, Arts and Entertainment Activities","Orchestras, musical bands, choirs and dance groups"
SECTION R,90,900,9000,90009,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","CREATIVE, ARTS AND ENTERTAINMENT ACTIVITIES","Creative, Arts and Entertainment Activities","Dramatic arts, music and other arts production-related activities n.e.c. (e.g. stage, lighting and sound services)"
SECTION R,91,910,9101,91010,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES",Libraries and Archives Activities,Libraries and archives activities
SECTION R,91,910,9102,91021,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES",Museums Activities and Operation of Historical Sites and Buildings,Museums
SECTION R,91,910,9102,91022,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES",Museums Activities and Operation of Historical Sites and Buildings,Art galleries (excluding retail)
SECTION R,91,910,9102,91029,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES",Museums Activities and Operation of Historical Sites and Buildings,"Preservation of historical sites, buildings, artefacts and paintings, cultural villages and other related activities n.e.c."
SECTION R,91,910,9103,91030,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES",Botanical and Zoological Gardens and Nature Reserves Activities,Botanical and zoological gardens and nature reserves activities
SECTION R,92,920,9200,92001,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",GAMBLING AND BETTING ACTIVITIES,GAMBLING AND BETTING ACTIVITIES,Gambling and Betting Activities,Horse-racing and other betting activities
SECTION R,92,920,9200,92002,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",GAMBLING AND BETTING ACTIVITIES,GAMBLING AND BETTING ACTIVITIES,Gambling and Betting Activities,Casinos
SECTION R,93,931,9311,93111,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,SPORTS ACTIVITIES,Operation of Sports Facilities,Fitness centres and gymnasiums
SECTION R,93,931,9311,93119,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,SPORTS ACTIVITIES,Operation of Sports Facilities,"Operation of sports facilities n.e.c. (e.g. bowling alleys, tennis centres, billiard halls, football stadium)"
SECTION R,93,931,9312,93120,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,SPORTS ACTIVITIES,Activities of Sports Clubs/Associations and Related Activities,Activities of sports clubs/associations and related activities
SECTION R,93,932,9320,93201,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,OTHER AMUSEMENT AND RECREATION ACTIVITIES,Other Amusement and Recreation Activities,Amusement theme parks
SECTION R,93,932,9320,93202,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,OTHER AMUSEMENT AND RECREATION ACTIVITIES,Other Amusement and Recreation Activities,"Game arcade, online game aggregator, LAN game operators and gaming centres"
SECTION R,93,932,9320,93203,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,OTHER AMUSEMENT AND RECREATION ACTIVITIES,Other Amusement and Recreation Activities,"Night clubs, discotheques, dance clubs and karaoke lounges"
SECTION R,93,932,9320,93204,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,OTHER AMUSEMENT AND RECREATION ACTIVITIES,Other Amusement and Recreation Activities,Recreation clubs (including country clubs)
SECTION R,93,932,9320,93209,1,1,1,,,"ARTS, ENTERTAINMENT AND RECREATION",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,OTHER AMUSEMENT AND RECREATION ACTIVITIES,Other Amusement and Recreation Activities,Other amusement and recreation activities n.e.c. (including recreation parks/beaches and recreational fishing)
SECTION S,94,941,9411,94110,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,"ACTIVITIES OF BUSINESS, EMPLOYERS AND PROFESSIONAL MEMBERSHIP ORGANISATIONS",Activities of Business and Employers' Membership Organisations,Activities of business and employers' membership organisations
SECTION S,94,941,9412,94120,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,"ACTIVITIES OF BUSINESS, EMPLOYERS AND PROFESSIONAL MEMBERSHIP ORGANISATIONS",Activities of Professional Membership Organisations,"Activities of professional membership organisations (e.g. medical associations, law societies, accountancy bodies)"
SECTION S,94,942,9420,94200,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF TRADE UNIONS,Activities of Trade Unions,Activities of trade unions
SECTION S,94,949,9491,94911,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Religious Organisations,Churches
SECTION S,94,949,9491,94912,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Religious Organisations,Mosques
SECTION S,94,949,9491,94913,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Religious Organisations,Buddhist/Taoist temples
SECTION S,94,949,9491,94914,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Religious Organisations,Hindu/Sikh temples
SECTION S,94,949,9491,94919,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Religious Organisations,Activities of religious organisations n.e.c.
SECTION S,94,949,9492,94920,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Political Organisations,Activities of political organisations
SECTION S,94,949,9499,94991,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Other Membership Organisations n.e.c.,"Philanthropic trusts, foundations and related activities"
SECTION S,94,949,9499,94992,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Other Membership Organisations n.e.c.,"Ethnic associations (including clan associations, huay kuans)"
SECTION S,94,949,9499,94993,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Other Membership Organisations n.e.c.,"Associations for hobbies, recreational, cultural and extra-curricular activities (e.g. scouts/girl guides association, book clubs and photo, music, art and craft clubs)"
SECTION S,94,949,9499,94994,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Other Membership Organisations n.e.c.,"Student/Alumni bodies and related associations (e.g. parent-teacher associations, old boys' associations)"
SECTION S,94,949,9499,94995,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Other Membership Organisations n.e.c.,Organisations for the protection of the environment and animals
SECTION S,94,949,9499,94999,1,1,1,,,OTHER SERVICE ACTIVITIES,ACTIVITIES OF MEMBERSHIP ORGANISATIONS,ACTIVITIES OF OTHER MEMBERSHIP ORGANISATIONS,Activities of Other Membership Organisations n.e.c.,Activities of other membership organisations n.e.c.
SECTION S,95,951,9511,95110,1,1,1,,,OTHER SERVICE ACTIVITIES,"REPAIR OF COMPUTERS, PERSONAL AND HOUSEHOLD GOODS AND VEHICLES",REPAIR OF COMPUTERS AND COMMUNICATIONS EQUIPMENT,Repair of Computers and Peripheral Equipment,"Repair and maintenance of computer hardware, data processing equipment and computer peripherals"
